Transaction_ID,Date_Created,Subscription_Type,Monthly_Fee,Negotiation_Success_Prob,User_Feedback,Monthly_Fee_USD,Monthly_Fee_Naira,Is_Prob_Imputed,Is_Date_Missing,Date_Created_Clean,Is_Outlier,Expected_Savings_USD,Priority_Score,Sentiment_Category,Cumulative_Savings,Cumulative_Percentage
TRX-70482,2026-03-01,spotify,82.47467724220542,0.3442699725439621,Stop charging me.,82.47467724220542,123712.01586330813,0,0,2026-01-03,0,28.393554869746193,Critical,Churn Risk,128514.96639420735,86.4864978562549
TRX-15976,,electricity bill,$31.52,0.9,Negotiation needed ASAP,31.52,47280.0,0,1,1900-01-01,0,28.368,Critical,General Inquiry,128543.33439420736,86.50558862085627
TRX-59834,15/04/2025,netflix,42.00529291222822,0.6738316747041055,Negotiation needed ASAP,42.00529291222822,63007.93936834233,0,0,1900-01-01,0,28.304496869483238,Critical,General Inquiry,128571.63889107684,86.52463664986418
TRX-57898,2025-09-03,cloud storage,$33.51,0.8442270304690138,Negotiation needed ASAP,33.51,50265.0,0,0,2025-03-09,0,28.29004779101665,Critical,General Inquiry,128599.92893886786,86.54367495510036
TRX-30262,13/04/2025,internet provider,$31.30,0.9,It's too expensive!!!,31.3,46950.0,0,0,1900-01-01,0,28.17,Critical,Pricing Complaint,128628.09893886786,86.56263247197926
TRX-48967,02/08/2025,gym membership,$31.25,0.9,    Spaces at the beginning,31.25,46875.0,0,0,1900-01-01,0,28.125,Critical,General Inquiry,128656.22393886786,86.58155970528489
TRX-99497,,electricity bill,$140.62,0.1999733051698721,Negotiation needed ASAP,140.62,210930.0,0,1,1900-01-01,1,28.120246172987418,Critical,General Inquiry,128684.34418504084,86.60048373941565
TRX-32449,,gym membership,$121.50,0.2314351678280295,    Spaces at the beginning,121.5,182250.0,0,1,1900-01-01,1,28.119372891105584,Critical,General Inquiry,128712.46355793194,86.61940718585538
TRX-44392,,internet provider,71.54524417982614,0.3924278517584481,Negotiation needed ASAP,71.54524417982614,107317.86626973921,0,1,1900-01-01,0,28.076346477022785,Critical,General Inquiry,128740.53990440897,86.63830167688258
TRX-76924,20/12/2025,cloud storage,59.64943635771629,0.4706638448628138,It's too expensive!!!,59.64943635771629,89474.15453657444,0,0,1900-01-01,0,28.074833060022467,Critical,Pricing Complaint,128768.61473746899,86.65719514942812
TRX-95862,,electricity bill,53.92503678501353,0.5204164351285746,It's too expensive!!!,53.92503678501353,80887.55517752029,0,1,1900-01-01,0,28.063475407833995,Critical,Pricing Complaint,128796.67821287682,86.67608097863383
TRX-15106,,internet provider,$41.78,0.6710427241460794,    Spaces at the beginning,41.78,62670.0,0,1,1900-01-01,0,28.036165014823197,Critical,General Inquiry,128824.71437789165,86.69494842881093
TRX-74036,2026-03-01,internet provider,138.5770617001039,0.2022666983353999,Negotiation needed ASAP,138.5770617001039,207865.59255015588,0,0,2026-01-03,1,28.029524735101017,Critical,General Inquiry,128852.74390262675,86.71381141029028
TRX-5502,,spotify,31.12422794101157,0.9,Stop charging me.,31.12422794101157,46686.34191151735,0,1,1900-01-01,0,28.01180514691041,Critical,Churn Risk,128880.75570777366,86.73266246704857
TRX-46627,2026-03-01,netflix,31.11684167017018,0.9,Negotiation needed ASAP,31.11684167017018,46675.262505255276,0,0,2026-01-03,0,28.005157503153164,Critical,General Inquiry,128908.76086527681,86.75150905015339
TRX-96050,2025-11-19,netflix,37.6562038625673,0.7435432157958999,It's too expensive!!!,37.6562038625673,56484.30579385095,0,0,1900-01-01,0,27.99901491463928,Critical,Pricing Complaint,128936.75988019144,86.77035149949087
TRX-9295,2025-06-04,spotify,31.07197736171454,0.9,It's too expensive!!!,31.07197736171454,46607.96604257181,0,0,2025-04-06,0,27.964779625543088,Critical,Pricing Complaint,128964.72465981699,86.78917090956422
TRX-85617,16/04/2025,electricity bill,30.98653094397096,0.9,Stop charging me.,30.98653094397096,46479.796415956436,0,0,1900-01-01,0,27.88787784957386,Critical,Churn Risk,128992.61253766656,86.80793856718049
TRX-59982,2026-03-01,internet provider,$58.34,0.4776866686081976,    Spaces at the beginning,58.34,87510.0,0,0,2026-01-03,0,27.868240246602248,Critical,General Inquiry,129020.48077791317,86.82669300931256
TRX-42167,2026-03-29,netflix,$48.87,0.5693399057346185,Stop charging me.,48.87,73305.0,0,0,1900-01-01,0,27.823641193250804,Critical,Churn Risk,129048.30441910641,86.84541743769573
TRX-32774,,internet provider,$34.13,0.8131799431199869,Stop charging me.,34.13,51195.00000000001,0,1,1900-01-01,0,27.753831458685156,Critical,Churn Risk,129076.0582505651,86.86409488634082
TRX-18513,,netflix,$29.87,0.9280704110081672,,29.87,44805.0,0,1,1900-01-01,0,27.721463176813955,Critical,General Inquiry,129103.77971374191,86.88275055215846
TRX-11469,2025-06-16,electricity bill,30.75777738980664,0.9,Stop charging me.,30.75777738980664,46136.66608470996,0,0,1900-01-01,0,27.68199965082598,Critical,Churn Risk,129131.46171339274,86.90137966027427
TRX-18530,31/05/2025,cloud storage,28.45946750170317,0.9724876679271893,,28.45946750170317,42689.201252554754,0,0,1900-01-01,0,27.67648118118095,Critical,General Inquiry,129159.13819457393,86.92000505463497
TRX-67674,2026-03-01,internet provider,30.60586568301814,0.9,It's too expensive!!!,30.60586568301814,45908.798524527214,0,0,2026-01-03,0,27.545279114716326,Critical,Pricing Complaint,129186.68347368864,86.93854215416467
TRX-46766,,spotify,106.8672440847872,0.257474264565926,It's too expensive!!!,106.8672440847872,160300.8661271808,0,1,1900-01-01,0,27.515565076917888,Critical,Pricing Complaint,129214.19903876555,86.957059257089
TRX-75664,,electricity bill,32.10010202631788,0.8571355789117008,,32.10010202631788,48150.15303947681,0,1,1900-01-01,0,27.51413953345263,Critical,General Inquiry,129241.713178299,86.97557540066776
TRX-76171,,gym membership,$39.70,0.6921193048655682,It's too expensive!!!,39.7,59550.00000000001,0,1,1900-01-01,0,27.47713640316306,Critical,Pricing Complaint,129269.19031470217,86.99406664231304
TRX-64384,2026-03-01,netflix,$30.47,0.9,    Spaces at the beginning,30.47,45705.0,0,0,2026-01-03,0,27.423,Critical,General Inquiry,129296.61331470216,87.01252145187534
TRX-34693,2025-10-03,internet provider,30.4699891612267,0.9,Stop charging me.,30.4699891612267,45704.98374184005,0,0,2025-03-10,0,27.42299024510403,Critical,Churn Risk,129324.03630494727,87.03097625487291
TRX-10739,2025-12-24,gym membership,34.58305092904271,0.7903087434144885,,34.58305092904271,51874.57639356407,0,0,1900-01-01,0,27.331287523171007,Critical,General Inquiry,129351.36759247043,87.04936934484604
TRX-75712,2026-03-01,gym membership,$30.33,0.9,Negotiation needed ASAP,30.33,45495.0,0,0,2026-01-03,0,27.297,Critical,General Inquiry,129378.66459247044,87.06773936040314
TRX-89343,2025-12-27,cloud storage,62.90412644667423,0.4333550671787534,Negotiation needed ASAP,62.90412644667423,94356.18967001134,0,0,1900-01-01,0,27.25982194211931,Critical,General Inquiry,129405.92441441256,87.08608435630602
TRX-63160,,spotify,$29.81,0.91248118237671,Stop charging me.,29.81,44715.0,0,1,1900-01-01,0,27.201064046649726,Critical,Churn Risk,129433.1254784592,87.10438981000813
TRX-73228,,electricity bill,30.11913890251309,0.9,It's too expensive!!!,30.11913890251309,45178.70835376963,0,1,1900-01-01,0,27.107225012261782,Critical,Pricing Complaint,129460.23270347147,87.12263211301524
TRX-88202,2025-09-19,internet provider,41.15193453736364,0.6586831902487461,Stop charging me.,41.15193453736364,61727.901806045455,0,0,1900-01-01,0,27.10608752597824,Critical,Churn Risk,129487.33879099744,87.14087365053015
TRX-13898,2025-11-11,spotify,68.62406232769604,0.3947189005492604,    Spaces at the beginning,68.62406232769604,102936.09349154406,0,0,2025-11-11,0,27.0872144332121,Critical,General Inquiry,129514.42600543065,87.15910248705198
TRX-49537,2025-05-02,netflix,29.89545585878733,0.9,It's too expensive!!!,29.89545585878733,44843.18378818099,0,0,2025-02-05,0,26.905910272908596,Critical,Pricing Complaint,129541.33191570356,87.17720931162214
TRX-83710,2026-03-01,netflix,$32.02,0.8402294523263198,It's too expensive!!!,32.02,48030.00000000001,0,0,2026-01-03,0,26.904147063488765,Critical,Pricing Complaint,129568.23606276704,87.19531494960825
TRX-90738,26/03/2026,gym membership,$29.84,0.9,    Spaces at the beginning,29.84,44760.0,0,0,1900-01-01,0,26.856,Critical,General Inquiry,129595.09206276704,87.21338818614711
TRX-76627,14/11/2025,electricity bill,$29.79,0.9,,29.79,44685.0,0,0,1900-01-01,0,26.811,Critical,General Inquiry,129621.90306276704,87.2314311391127
TRX-27264,2026-03-01,cloud storage,29.73427421914404,0.9,It's too expensive!!!,29.73427421914404,44601.41132871606,0,0,2026-01-03,0,26.760846797229636,Critical,Pricing Complaint,129648.66390956427,87.24944034056291
TRX-34066,01/08/2025,gym membership,$29.72,0.9,Stop charging me.,29.72,44580.0,0,0,1900-01-01,0,26.748,Critical,Churn Risk,129675.41190956428,87.2674408965259
TRX-13251,2025-09-15,gym membership,44.43543050022503,0.6016159325491217,Stop charging me.,44.43543050022503,66653.14575033754,0,0,1900-01-01,0,26.733062958614568,Critical,Churn Risk,129702.1449725229,87.2854314003336
TRX-87869,2026-03-01,netflix,$68.42,0.3905102896656159,Stop charging me.,68.42,102630.0,0,0,2026-01-03,0,26.718714018921442,Critical,Churn Risk,129728.86368654182,87.30341224775981
TRX-4097,2026-02-15,electricity bill,$29.67,0.9,,29.67,44505.0,0,0,1900-01-01,0,26.703000000000003,Critical,General Inquiry,129755.56668654182,87.3213825201495
TRX-45546,,cloud storage,$29.64,0.9,,29.64,44460.0,0,1,1900-01-01,0,26.676000000000002,Critical,General Inquiry,129782.24268654182,87.33933462239521
TRX-68381,2026-03-01,spotify,$55.25,0.4820758453828364,,55.25,82875.0,0,0,2026-01-03,0,26.63469045740171,Critical,General Inquiry,129808.87737699923,87.35725892462847
TRX-66430,19/06/2025,gym membership,72.86495834715527,0.3648517843923137,,72.86495834715527,109297.4375207329,0,0,1900-01-01,0,26.58491007263121,Critical,General Inquiry,129835.46228707186,87.37514972624105
TRX-40584,2026-03-01,netflix,$29.39,0.9,Stop charging me.,29.39,44085.0,0,0,2026-01-03,0,26.451,Critical,Churn Risk,129861.91328707186,87.3929504106203
TRX-34123,2026-03-01,internet provider,$83.13,0.3173995471781016,It's too expensive!!!,83.13,124695.0,0,0,2026-01-03,0,26.385424356915586,Critical,Pricing Complaint,129888.29871142878,87.41070696467085
TRX-95972,2025-11-09,gym membership,$29.30,0.9,Negotiation needed ASAP,29.3,43950.0,0,0,2025-09-11,0,26.37,Critical,General Inquiry,129914.66871142878,87.4284531386182
TRX-74478,2026-02-15,gym membership,29.27405480905393,0.9,,29.27405480905393,43911.08221358089,0,0,1900-01-01,0,26.346649328148537,Critical,General Inquiry,129941.01536075692,87.4461835983037
TRX-6144,,cloud storage,31.07927807759664,0.8470459899438963,It's too expensive!!!,31.07927807759664,46618.91711639496,0,1,1900-01-01,0,26.325577865979483,Critical,Pricing Complaint,129967.3409386229,87.46389987756325
TRX-4418,,netflix,$31.41,0.8367564263807,Stop charging me.,31.41,47115.0,0,1,1900-01-01,0,26.282519352617786,Critical,Churn Risk,129993.62345797553,87.48158717980846
TRX-18793,26/09/2025,spotify,$59.66,0.4402011201321369,Negotiation needed ASAP,59.66,89490.0,0,0,1900-01-01,0,26.262398827083288,Critical,General Inquiry,130019.8858568026,87.4992609415779
TRX-63197,04/03/2026,spotify,110.6228024259059,0.236913650562425,It's too expensive!!!,110.6228024259059,165934.20363885886,0,0,1900-01-01,0,26.20805195816725,Critical,Pricing Complaint,130046.09390876077,87.5168981296276
TRX-79748,2026-02-23,spotify,29.06035108675812,0.9,Negotiation needed ASAP,29.06035108675812,43590.52663013718,0,0,1900-01-01,0,26.15431597808231,Critical,General Inquiry,130072.24822473885,87.5344991550664
TRX-76376,21/02/2026,netflix,45.88579754567901,0.5696485309406782,    Spaces at the beginning,45.88579754567901,68828.69631851852,0,0,1900-01-01,0,26.13877716293743,Critical,General Inquiry,130098.38700190179,87.55208972337526
TRX-92323,08/08/2025,electricity bill,$39.24,0.6642034331830636,Stop charging me.,39.24,58860.0,0,0,1900-01-01,0,26.063342718103417,Critical,Churn Risk,130124.4503446199,87.56962952669437
TRX-63399,,spotify,27.74840848255369,0.9388168299956382,It's too expensive!!!,27.74840848255369,41622.612723830534,0,1,1900-01-01,0,26.050672889015132,Critical,Pricing Complaint,130150.50101750891,87.5871608036202
TRX-57758,2026-03-01,internet provider,$28.94,0.9,,28.94,43410.0,0,0,2026-01-03,0,26.046000000000003,Critical,General Inquiry,130176.54701750891,87.60468893583986
TRX-78057,29/04/2025,netflix,109.4106148044362,0.2380515588359051,Negotiation needed ASAP,109.4106148044362,164115.9222066543,0,0,1900-01-01,0,26.045367407390792,Critical,General Inquiry,130202.59238491631,87.62221664234477
TRX-52193,,electricity bill,28.91195699808678,0.9,    Spaces at the beginning,28.91195699808678,43367.93549713017,0,1,1900-01-01,0,26.020761298278103,Critical,General Inquiry,130228.61314621459,87.63972778971836
TRX-12139,14/12/2025,spotify,$82.07,0.3167096191025237,It's too expensive!!!,82.07,123104.99999999999,0,0,1900-01-01,0,25.99235843974412,Critical,Pricing Complaint,130254.60550465433,87.65721982286867
TRX-73976,2026-03-01,spotify,28.86885591253861,0.9,Negotiation needed ASAP,28.86885591253861,43303.283868807914,0,0,2026-01-03,0,25.98197032128475,Critical,General Inquiry,130280.58747497562,87.6747048651446
TRX-90604,27/12/2025,spotify,28.84198566750926,0.9,Stop charging me.,28.84198566750926,43262.97850126389,0,0,1900-01-01,0,25.957787100758335,Critical,Churn Risk,130306.54526207638,87.69217363287986
TRX-76499,,spotify,$47.86,0.5410707889583114,Stop charging me.,47.86,71790.0,0,1,1900-01-01,0,25.89564795954478,Critical,Churn Risk,130332.44091003593,87.70960058294315
TRX-74514,2026-03-01,netflix,36.6077841125567,0.7065815985966027,    Spaces at the beginning,36.6077841125567,54911.67616883505,0,0,2026-01-03,0,25.86638661932963,Critical,General Inquiry,130358.30729665526,87.72700784105221
TRX-79804,,netflix,28.6961259824984,0.9,Negotiation needed ASAP,28.6961259824984,43044.1889737476,0,1,1900-01-01,0,25.82651338424856,Critical,General Inquiry,130384.13381003951,87.74438826573825
TRX-88666,,internet provider,28.6875340994229,0.9,Stop charging me.,28.6875340994229,43031.30114913435,0,1,1900-01-01,0,25.81878068948061,Critical,Churn Risk,130409.952590729,87.76176348656585
TRX-59410,26/03/2026,internet provider,71.96582839940709,0.3580167655236552,Stop charging me.,71.96582839940709,107948.74259911063,0,0,1900-01-01,0,25.764973111786134,Critical,Churn Risk,130435.71756384078,87.77910249659962
TRX-33543,2026-03-01,internet provider,28.60863181302511,0.9,It's too expensive!!!,28.60863181302511,42912.94771953767,0,0,2026-01-03,0,25.7477686317226,Critical,Pricing Complaint,130461.46533247251,87.79642992856378
TRX-50964,2025-10-05,gym membership,$64.69,0.3962883296434991,,64.69,97035.0,0,0,2025-05-10,0,25.635892044637956,Critical,General Inquiry,130487.10122451714,87.81368207113184
TRX-14634,,spotify,$28.42,0.9,It's too expensive!!!,28.42,42630.0,0,1,1900-01-01,0,25.578000000000003,Critical,Pricing Complaint,130512.67922451714,87.8308952541893
TRX-78276,2026-03-01,internet provider,28.22625264182543,0.9,It's too expensive!!!,28.22625264182543,42339.37896273814,0,0,2026-01-03,0,25.403627377642888,Critical,Pricing Complaint,130538.08285189478,87.84799109000035
TRX-50786,,electricity bill,$53.87,0.4712340813670728,It's too expensive!!!,53.87,80805.0,0,1,1900-01-01,0,25.38537996324421,Critical,Pricing Complaint,130563.46823185803,87.86507464588004
TRX-32587,,internet provider,$40.45,0.6268971575880935,,40.45,60675.00000000001,0,1,1900-01-01,0,25.357990024438383,Critical,General Inquiry,130588.82622188247,87.8821397691993
TRX-73976,,cloud storage,$143.61,0.1763564176599531,Stop charging me.,143.61,215415.00000000003,0,1,1900-01-01,1,25.326545140145868,Critical,Churn Risk,130614.15276702262,87.89918373110838
TRX-65619,07/10/2025,cloud storage,$134.58,0.1878346785126431,Stop charging me.,134.58,201870.00000000003,0,0,1900-01-01,1,25.27879103423151,Critical,Churn Risk,130639.43155805685,87.91619555601821
TRX-22211,15/02/2026,spotify,$28.08,0.9,It's too expensive!!!,28.08,42120.0,0,0,1900-01-01,0,25.272,Critical,Pricing Complaint,130664.70355805685,87.9332028107773
TRX-10386,,spotify,28.0792553058788,0.9,Stop charging me.,28.0792553058788,42118.8829588182,0,1,1900-01-01,0,25.27132977529092,Critical,Churn Risk,130689.97488783214,87.95020961449642
TRX-83005,,cloud storage,$68.60,0.3681067209614004,Stop charging me.,68.6,102899.99999999999,0,1,1900-01-01,0,25.252121057952067,Critical,Churn Risk,130715.2270088901,87.96720349135778
TRX-12642,2025-11-03,gym membership,$27.99,0.9,Negotiation needed ASAP,27.99,41985.0,0,0,2025-03-11,0,25.191,Critical,General Inquiry,130740.4180088901,87.98415623568496
TRX-72455,2025-05-11,netflix,$27.99,0.9,,27.99,41985.0,0,0,2025-11-05,0,25.191,Critical,General Inquiry,130765.60900889011,88.00110898001215
TRX-37536,2025-07-28,electricity bill,88.3784102338909,0.2847632489437262,,88.3784102338909,132567.61535083636,0,0,1900-01-01,0,25.166923234684234,Critical,General Inquiry,130790.7759321248,88.01804552143962
TRX-22525,2026-03-01,spotify,27.91767604391039,0.9,It's too expensive!!!,27.91767604391039,41876.51406586559,0,0,2026-01-03,0,25.125908439519353,Critical,Pricing Complaint,130815.90184056431,88.0349544612103
TRX-9426,04/04/2026,spotify,27.91730616137747,0.9,    Spaces at the beginning,27.91730616137747,41875.95924206621,0,0,1900-01-01,0,25.125575545239723,Critical,General Inquiry,130841.02741610956,88.05186317695369
TRX-54402,,cloud storage,$27.85,0.9,Negotiation needed ASAP,27.85,41775.0,0,1,1900-01-01,0,25.065,Critical,General Inquiry,130866.09241610956,88.06873112727565
TRX-29093,2026-03-01,spotify,109.5589552202881,0.2287336838569562,It's too expensive!!!,109.5589552202881,164338.43283043214,0,0,2026-01-03,0,25.059823427055797,Critical,Pricing Complaint,130891.15223953662,88.08559559392816
TRX-93790,24/11/2025,netflix,$27.78,0.9,Negotiation needed ASAP,27.78,41670.0,0,0,1900-01-01,0,25.002000000000002,Critical,General Inquiry,130916.15423953661,88.10242114724753
TRX-17091,2026-03-01,netflix,27.73408262862957,0.9,Stop charging me.,27.73408262862957,41601.12394294435,0,0,2026-01-03,0,24.96067436576661,Critical,Churn Risk,130941.11491390238,88.11921888972526
TRX-7879,2026-02-27,spotify,136.2105838065893,0.1829785784203247,,136.2105838065893,204315.87570988396,0,0,1900-01-01,1,24.923618990732212,Critical,General Inquiry,130966.03853289312,88.13599169511043
TRX-61046,2026-03-01,netflix,27.64524341313886,0.9,Stop charging me.,27.64524341313886,41467.865119708295,0,0,2026-01-03,0,24.880719071824974,Critical,Churn Risk,130990.91925196494,88.15273563021032
TRX-6645,,internet provider,$27.62,0.9,It's too expensive!!!,27.62,41430.0,0,1,1900-01-01,0,24.858,Critical,Pricing Complaint,131015.77725196493,88.16946427609514
TRX-60691,16/11/2025,cloud storage,27.59983012566015,0.9,Negotiation needed ASAP,27.59983012566015,41399.745188490226,0,0,1900-01-01,0,24.839847113094137,Critical,General Inquiry,131040.61709907802,88.18618070566264
TRX-42137,09/07/2025,cloud storage,$27.58,0.9,Stop charging me.,27.58,41370.0,0,0,1900-01-01,0,24.822,Critical,Churn Risk,131065.43909907802,88.20288512468883
TRX-96681,2026-02-22,internet provider,27.52464337674146,0.9,Stop charging me.,27.52464337674146,41286.965065112185,0,0,1900-01-01,0,24.772179039067314,Critical,Churn Risk,131090.2112781171,88.21955601578789
TRX-64409,24/08/2025,spotify,27.51811364663152,0.9,    Spaces at the beginning,27.51811364663152,41277.170469947276,0,0,1900-01-01,0,24.76630228196837,Critical,General Inquiry,131114.97758039905,88.23622295201574
TRX-48437,,spotify,67.35928977324858,0.367490390589031,It's too expensive!!!,67.35928977324858,101038.93465987286,0,1,1900-01-01,0,24.75389170857084,Critical,Pricing Complaint,131139.7314721076,88.25288153632115
TRX-26430,2026-03-01,spotify,27.42433968326986,0.9,,27.42433968326986,41136.50952490479,0,0,2026-01-03,0,24.681905714942875,Critical,General Inquiry,131164.41337782255,88.26949167633518
TRX-77279,,electricity bill,$75.27,0.327683281381299,Stop charging me.,75.27,112905.0,0,1,1900-01-01,0,24.664720589570372,Critical,Churn Risk,131189.0780984121,88.28609025130464
TRX-42946,,internet provider,$145.98,0.1688543532529375,It's too expensive!!!,145.98,218969.99999999997,0,1,1900-01-01,1,24.649358487863815,Critical,Pricing Complaint,131213.72745689997,88.30267848806673
TRX-54291,2026-03-01,electricity bill,$64.63,0.380897127675163,    Spaces at the beginning,64.63,96945.0,0,0,2026-01-03,0,24.617381361645783,Critical,General Inquiry,131238.3448382616,88.3192452052367
TRX-30905,2026-03-18,cloud storage,$28.84,0.8531006533179759,It's too expensive!!!,28.84,43260.0,0,0,1900-01-01,0,24.603422841690424,Critical,Pricing Complaint,131262.9482611033,88.33580252876529
TRX-7621,11/06/2025,netflix,$27.24,0.9,Stop charging me.,27.24,40860.0,0,0,1900-01-01,0,24.516,Critical,Churn Risk,131287.4642611033,88.35230101949313
TRX-69143,2026-03-01,electricity bill,28.81183865517386,0.8499403094237307,It's too expensive!!!,28.81183865517386,43217.75798276079,0,0,2026-01-03,0,24.488343061645075,Critical,Pricing Complaint,131311.95260416495,88.36878089797831
TRX-9237,2026-03-26,spotify,$27.20,0.9,It's too expensive!!!,27.2,40800.0,0,0,1900-01-01,0,24.48,Critical,Pricing Complaint,131336.43260416496,88.38525516184752
TRX-8848,2025-07-24,spotify,30.52687025408394,0.8011139901085204,It's too expensive!!!,30.52687025408394,45790.30538112591,0,0,1900-01-01,0,24.455502834774286,Critical,Pricing Complaint,131360.88810699974,88.40171293990123
TRX-86160,07/03/2026,electricity bill,$117.45,0.2080794711920709,Negotiation needed ASAP,117.45,176175.0,0,0,1900-01-01,0,24.43893389150873,Critical,General Inquiry,131385.32704089125,88.41815956758141
TRX-71395,2026-03-01,gym membership,$85.08,0.2871082431739262,It's too expensive!!!,85.08,127620.0,0,0,2026-01-03,0,24.42716932923764,Critical,Pricing Complaint,131409.75421022048,88.43459827808418
TRX-55785,28/09/2025,internet provider,$46.60,0.5233958133267528,Negotiation needed ASAP,46.6,69900.0,0,0,1900-01-01,0,24.39024490102668,Critical,General Inquiry,131434.1444551215,88.45101213961745
TRX-95663,26/04/2025,electricity bill,94.27211912420248,0.2581793563432616,Negotiation needed ASAP,94.27211912420248,141408.17868630373,0,0,1900-01-01,0,24.33911503660188,Critical,General Inquiry,131458.4835701581,88.46739159237299
TRX-8899,2025-11-10,electricity bill,53.68997438364403,0.4533215363345372,Stop charging me.,53.68997438364403,80534.96157546605,0,0,2025-10-11,0,24.338821673355458,Critical,Churn Risk,131482.82239183146,88.48377084770439
TRX-73959,,netflix,$35.40,0.6873166364115256,It's too expensive!!!,35.4,53100.0,0,1,1900-01-01,0,24.331008928968007,Critical,Pricing Complaint,131507.15340076044,88.50014484530652
TRX-36697,2026-03-01,electricity bill,27.01215889833399,0.9,Negotiation needed ASAP,27.01215889833399,40518.238347500985,0,0,2026-01-03,0,24.31094300850059,Critical,General Inquiry,131531.46434376892,88.51650533918034
TRX-44304,,netflix,$91.82,0.2644141050659898,,91.82,137730.0,0,1,1900-01-01,0,24.27850312715918,Critical,General Inquiry,131555.7428468961,88.53284400204254
TRX-30392,09/05/2025,netflix,25.33450632350461,0.9577088377189428,    Spaces at the beginning,25.33450632350461,38001.75948525692,0,0,1900-01-01,0,24.263080605266804,Critical,General Inquiry,131580.00592750136,88.54917228603647
TRX-77155,30/10/2025,electricity bill,$78.83,0.307313067632472,,78.83,118245.0,0,0,1900-01-01,0,24.225489121467767,Critical,General Inquiry,131604.23141662282,88.56547527215359
TRX-75258,,netflix,$26.91,0.9,Stop charging me.,26.91,40365.0,0,1,1900-01-01,0,24.219,Critical,Churn Risk,131628.45041662283,88.58177389129774
TRX-27216,2025-06-09,internet provider,$49.67,0.4867723357316337,,49.67,74505.0,0,0,2025-09-06,0,24.177981915790248,Critical,General Inquiry,131652.62839853863,88.59804490657167
TRX-57946,,electricity bill,46.1877123913927,0.5231692170590169,Negotiation needed ASAP,46.1877123913927,69281.56858708904,0,1,1900-01-01,0,24.16398932955197,Critical,General Inquiry,131676.7923878682,88.6143065052787
TRX-30305,,spotify,26.74677167924369,0.9,    Spaces at the beginning,26.74677167924369,40120.15751886553,0,1,1900-01-01,0,24.07209451131932,Critical,General Inquiry,131700.86448237952,88.63050626168656
TRX-3024,25/09/2025,cloud storage,$126.84,0.1896994519126083,    Spaces at the beginning,126.84,190260.0,0,0,1900-01-01,1,24.061478480595238,Critical,General Inquiry,131724.92596086013,88.64669887384231
TRX-71012,2026-03-01,electricity bill,$73.02,0.3293466965182318,Negotiation needed ASAP,73.02,109530.0,0,0,2026-01-03,0,24.048895779761285,Critical,General Inquiry,131748.9748566399,88.66288301823934
TRX-5627,07/10/2025,electricity bill,48.93424848845646,0.4910827162693226,    Spaces at the beginning,48.93424848845646,73401.37273268469,0,0,1900-01-01,0,24.03076366630919,Critical,General Inquiry,131773.0056203062,88.67905496029887
TRX-46296,2025-04-13,spotify,26.65686394609401,0.9,It's too expensive!!!,26.65686394609401,39985.29591914101,0,0,1900-01-01,0,23.991177551484608,Critical,Pricing Complaint,131796.9967978577,88.6952002621582
TRX-62466,30/03/2026,spotify,$95.43,0.2499840479690902,    Spaces at the beginning,95.43,143145.0,0,0,1900-01-01,0,23.85597769769028,Critical,General Inquiry,131820.85277555537,88.71125457880238
TRX-19288,,spotify,$26.50,0.9,,26.5,39750.0,0,1,1900-01-01,0,23.85,Critical,General Inquiry,131844.70277555537,88.72730487264555
TRX-93646,2026-03-01,spotify,$30.47,0.7819946825943426,,30.47,45705.0,0,0,2026-01-03,0,23.82737797864962,Critical,General Inquiry,131868.53015353403,88.74333994258558
TRX-5652,,cloud storage,$26.46,0.9,,26.46,39690.0,0,1,1900-01-01,0,23.814,Critical,General Inquiry,131892.34415353404,88.75936600957012
TRX-52495,2025-12-29,netflix,$76.37,0.3117398947760681,    Spaces at the beginning,76.37,114555.0,0,0,1900-01-01,0,23.807575764048323,Critical,General Inquiry,131916.1517292981,88.77538775324754
TRX-6690,,netflix,26.38837657917074,0.9,Negotiation needed ASAP,26.38837657917074,39582.56486875611,0,1,1900-01-01,0,23.749538921253667,Critical,General Inquiry,131939.90126821934,88.7913704399698
TRX-58135,,electricity bill,26.37783969039948,0.9,Negotiation needed ASAP,26.37783969039948,39566.759535599216,0,1,1900-01-01,0,23.740055721359532,Critical,General Inquiry,131963.6413239407,88.80734674479919
TRX-47802,17/08/2025,internet provider,$47.33,0.5010392246624522,    Spaces at the beginning,47.33,70995.0,0,0,1900-01-01,0,23.71418650327386,Critical,General Inquiry,131987.35551044397,88.82330564046498
TRX-32403,11/02/2026,internet provider,26.29782839128389,0.9,It's too expensive!!!,26.29782839128389,39446.74258692584,0,0,1900-01-01,0,23.6680455521555,Critical,Pricing Complaint,132011.02355599613,88.83923348473355
TRX-8959,20/06/2025,internet provider,26.27048929694358,0.9,Stop charging me.,26.27048929694358,39405.73394541537,0,0,1900-01-01,0,23.643440367249223,Critical,Churn Risk,132034.66699636338,88.85514477049279
TRX-14504,07/03/2026,netflix,$33.77,0.6953339599248277,Stop charging me.,33.77,50655.00000000001,0,0,1900-01-01,0,23.481427826661434,Critical,Churn Risk,132058.14842419003,88.87094702694876
TRX-90522,2025-10-30,netflix,$85.25,0.2752285058372672,    Spaces at the beginning,85.25,127875.0,0,0,1900-01-01,0,23.46323012262703,Critical,General Inquiry,132081.61165431267,88.88673703692687
